MERCHANT,ACCT_STATUS_K_USD,CONTRACT_DURATION_MONTH,HISTORY,CREDIT_PROGRAM,AMOUNT_K_USD,ACCOUNT_TYPE,ACCT_AGE,STATE,IS_URBAN,IS_XBORDER,SELF_REPORTED_ASMT,CO_APPLICANT,GUARANTOR,PRESENT_RESIDENT,OWN_REAL_ESTATE,PROP_UNKN,ESTABLISHED_MONTH,OTHER_INSTALL_PLAN,RENT,OWN_RESIDENCE,NUMBER_CREDITS,RFM_SCORE,BRANCHES,TELEPHONE,SHIP_INTERNATIONAL,IS_DEFAULT
510,"NONE",39,"EXISTING CREDITS PAID BACK","USED CAR",8588,"100 to 500 K USD","above 7 YRS","NY","NO","YES","NO","NO","NO","2 to 3 YRS","NO","NO",45,"NO","NO","YES",1,4,1,"YES","NO","No"
511,"0 USD",12,"EXISTING CREDITS PAID BACK","NEW CAR",759,"up to 100 K USD","4 to 7 YRS","NY","NO","YES","NO","NO","NO","2 to 3 YRS","YES","NO",26,"NO","NO","YES",1,3,1,"NO","NO","Yes"
512,"NONE",36,"EXISTING CREDITS PAID BACK","USED CAR",4686,"up to 100 K USD","1 to 4 YRS","NJ","NO","YES","NO","NO","NO","2 to 3 YRS","NO","YES",32,"NO","NO","NO",1,4,1,"YES","NO","No"
513,"above 200 USD",15,"EXISTING CREDITS PAID BACK","RETRAINING",2687,"up to 100 K USD","4 to 7 YRS","NJ","NO","YES","NO","NO","NO","4","NO","NO",26,"NO","YES","NO",1,3,1,"YES","NO","No"
514,"0 to 200 USD",12,"DELAY IN PAST","ELECTRONICS",585,"up to 100 K USD","1 to 4 YRS","NY","NO","NO","YES","YES","NO","4","YES","NO",20,"NO","YES","NO",2,3,1,"NO","NO","No"
515,"NONE",24,"EXISTING CREDITS PAID BACK","NEW CAR",2255,"UNKNOWN/NONE","up to 1 YR","NY","NO","YES","NO","NO","NO","1 to 2 YRS","NO","NO",54,"NO","NO","YES",1,3,1,"NO","NO","No"
516,"0 USD",6,"CRITICAL ACCOUNT","NEW CAR",609,"up to 100 K USD","4 to 7 YRS","NY","NO","NO","NO","NO","NO","above 4 YRS","NO","NO",37,"NO","NO","YES",2,3,1,"NO","YES","No"
517,"0 USD",6,"CRITICAL ACCOUNT","NEW CAR",1361,"up to 100 K USD","up to 1 YR","NJ","NO","YES","NO","NO","NO","4","YES","NO",40,"NO","NO","YES",1,2,2,"NO","YES","No"
518,"NONE",36,"CRITICAL ACCOUNT","FURNITURE",7127,"up to 100 K USD","up to 1 YR","NJ","NO","NO","NO","NO","NO","4","NO","NO",23,"NO","YES","NO",2,3,1,"YES","NO","Yes"
519,"0 USD",6,"EXISTING CREDITS PAID BACK","NEW CAR",1203,"100 to 500 K USD","above 7 YRS","CT","NO","YES","NO","NO","NO","2 to 3 YRS","NO","NO",43,"NO","NO","YES",1,3,1,"YES","NO","No"
520,"NONE",6,"CRITICAL ACCOUNT","ELECTRONICS",700,"UNKNOWN/NONE","above 7 YRS","NY","NO","YES","NO","NO","NO","4","NO","YES",36,"NO","NO","NO",2,3,1,"NO","NO","No"
521,"NONE",24,"CRITICAL ACCOUNT","OTHER",5507,"up to 100 K USD","above 7 YRS","CT","NO","YES","NO","NO","NO","4","NO","YES",44,"NO","NO","NO",2,3,1,"NO","NO","No"
522,"0 USD",18,"EXISTING CREDITS PAID BACK","ELECTRONICS",3190,"up to 100 K USD","1 to 4 YRS","NJ","NO","NO","NO","NO","NO","2 to 3 YRS","YES","NO",24,"NO","NO","YES",1,3,1,"NO","NO","Yes"
523,"0 USD",48,"NONE TAKEN","FURNITURE",7119,"up to 100 K USD","1 to 4 YRS","CT","NO","YES","NO","NO","NO","4","NO","YES",53,"NO","NO","NO",2,3,2,"NO","NO","Yes"
524,"NONE",24,"EXISTING CREDITS PAID BACK","USED CAR",3488,"100 to 500 K USD","4 to 7 YRS","CT","NO","NO","NO","NO","NO","4","NO","NO",23,"NO","NO","YES",1,3,1,"NO","NO","No"
525,"0 to 200 USD",18,"EXISTING CREDITS PAID BACK","ELECTRONICS",1113,"up to 100 K USD","1 to 4 YRS","NY","NO","NO","NO","NO","YES","4","YES","NO",26,"NO","NO","YES",1,2,2,"NO","NO","No"
526,"0 to 200 USD",26,"EXISTING CREDITS PAID BACK","USED CAR",7966,"up to 100 K USD","up to 1 YR","NJ","NO","YES","NO","NO","NO","above 4 YRS","NO","NO",30,"NO","NO","YES",2,3,1,"NO","NO","No"
527,"NONE",15,"CRITICAL ACCOUNT","EDUCATION",1532,"100 to 500 K USD","1 to 4 YRS","NY","NO","NO","NO","NO","NO","above 4 YRS","NO","NO",31,"NO","NO","YES",1,3,1,"NO","NO","No"
528,"NONE",4,"CRITICAL ACCOUNT","ELECTRONICS",1503,"up to 100 K USD","4 to 7 YRS","NJ","NO","YES","NO","NO","NO","1 to 2 YRS","YES","NO",42,"NO","NO","YES",2,2,2,"NO","NO","No"
529,"0 USD",36,"EXISTING CREDITS PAID BACK","ELECTRONICS",2302,"up to 100 K USD","1 to 4 YRS","NY","YES","NO","NO","NO","NO","4","NO","NO",31,"NO","YES","NO",1,3,1,"NO","NO","Yes"
530,"0 USD",6,"EXISTING CREDITS PAID BACK","NEW CAR",662,"up to 100 K USD","up to 1 YR","CT","NO","YES","NO","NO","NO","4","YES","NO",41,"NO","NO","YES",1,2,2,"YES","NO","No"
531,"0 to 200 USD",36,"EXISTING CREDITS PAID BACK","EDUCATION",2273,"up to 100 K USD","4 to 7 YRS","CT","NO","YES","NO","NO","NO","1 to 2 YRS","NO","NO",32,"NO","NO","YES",2,3,2,"NO","NO","No"
532,"0 to 200 USD",15,"EXISTING CREDITS PAID BACK","NEW CAR",2631,"100 to 500 K USD","1 to 4 YRS","NJ","NO","NO","NO","NO","NO","4","NO","NO",28,"NO","YES","NO",2,3,1,"YES","NO","Yes"
533,"NONE",12,"DELAY IN PAST","USED CAR",1503,"up to 100 K USD","1 to 4 YRS","NY","NO","NO","YES","NO","NO","4","YES","NO",41,"NO","YES","NO",1,3,1,"NO","NO","No"
534,"NONE",24,"EXISTING CREDITS PAID BACK","ELECTRONICS",1311,"100 to 500 K USD","4 to 7 YRS","NY","NO","NO","YES","NO","NO","above 4 YRS","NO","NO",26,"NO","NO","YES",1,3,1,"YES","NO","No"
535,"NONE",24,"EXISTING CREDITS PAID BACK","ELECTRONICS",3105,"UNKNOWN/NONE","up to 1 YR","NY","NO","YES","NO","NO","NO","2 to 3 YRS","NO","NO",25,"NO","NO","YES",2,3,1,"NO","NO","No"
536,"above 200 USD",21,"CRITICAL ACCOUNT","EDUCATION",2319,"up to 100 K USD","up to 1 YR","NJ","YES","NO","NO","NO","NO","1 to 2 YRS","NO","NO",33,"NO","YES","NO",1,3,1,"NO","NO","Yes"
537,"0 USD",6,"EXISTING CREDITS PAID BACK","NEW CAR",1374,"UNKNOWN/NONE","TBD","NY","NO","NO","NO","NO","NO","above 4 YRS","NO","NO",75,"NO","NO","YES",1,4,1,"YES","NO","No"
538,"0 to 200 USD",18,"CRITICAL ACCOUNT","FURNITURE",3612,"up to 100 K USD","above 7 YRS","CT","NO","NO","NO","NO","NO","4","NO","NO",37,"NO","NO","YES",1,3,1,"YES","NO","No"
539,"0 USD",48,"EXISTING CREDITS PAID BACK","NEW CAR",7763,"up to 100 K USD","above 7 YRS","NY","NO","YES","NO","NO","NO","4","NO","YES",42,"YES","NO","NO",1,4,1,"NO","NO","Yes"
540,"above 200 USD",18,"EXISTING CREDITS PAID BACK","FURNITURE",3049,"up to 100 K USD","up to 1 YR","PA","NO","NO","NO","NO","NO","1 to 2 YRS","NO","NO",45,"YES","NO","YES",1,2,1,"NO","NO","No"
541,"0 to 200 USD",12,"EXISTING CREDITS PAID BACK","ELECTRONICS",1534,"up to 100 K USD","up to 1 YR","PA","NO","NO","YES","NO","NO","1 to 2 YRS","YES","NO",23,"NO","YES","NO",1,3,1,"NO","NO","Yes"
542,"NONE",24,"DELAY IN PAST","NEW CAR",2032,"up to 100 K USD","above 7 YRS","NY","NO","YES","NO","NO","NO","4","NO","YES",60,"NO","NO","NO",2,3,1,"YES","NO","No"
543,"0 USD",30,"EXISTING CREDITS PAID BACK","FURNITURE",6350,"UNKNOWN/NONE","above 7 YRS","NY","NO","YES","NO","NO","NO","4","NO","NO",31,"NO","NO","YES",1,3,1,"NO","NO","Yes"
544,"above 200 USD",18,"EXISTING CREDITS PAID BACK","FURNITURE",2864,"up to 100 K USD","1 to 4 YRS","NJ","NO","YES","NO","NO","NO","1 to 2 YRS","YES","NO",34,"NO","NO","YES",1,2,2,"NO","NO","Yes"
545,"NONE",12,"CRITICAL ACCOUNT","NEW CAR",1255,"up to 100 K USD","above 7 YRS","NY","NO","YES","NO","NO","NO","4","YES","NO",61,"NO","NO","YES",2,2,1,"NO","NO","No"
546,"0 USD",24,"DELAY IN PAST","NEW CAR",1333,"up to 100 K USD","TBD","NY","NO","YES","NO","NO","NO","2 to 3 YRS","YES","NO",43,"NO","NO","NO",2,3,2,"NO","NO","Yes"
547,"NONE",24,"CRITICAL ACCOUNT","NEW CAR",2022,"up to 100 K USD","1 to 4 YRS","NY","NO","NO","NO","NO","NO","4","NO","NO",37,"NO","NO","YES",1,3,1,"YES","NO","No"
548,"NONE",24,"EXISTING CREDITS PAID BACK","ELECTRONICS",1552,"up to 100 K USD","4 to 7 YRS","CT","NO","YES","NO","NO","NO","1 to 2 YRS","NO","NO",32,"YES","NO","YES",1,3,2,"NO","NO","No"
549,"0 USD",12,"ALL CREDITS PAID BACK","ELECTRONICS",626,"up to 100 K USD","1 to 4 YRS","NY","NO","NO","NO","NO","NO","4","YES","NO",24,"YES","NO","YES",1,2,1,"NO","NO","Yes"
550,"NONE",48,"CRITICAL ACCOUNT","USED CAR",8858,"UNKNOWN/NONE","4 to 7 YRS","NJ","NO","YES","NO","NO","NO","1 to 2 YRS","NO","YES",35,"NO","NO","NO",2,3,1,"YES","NO","No"
551,"NONE",12,"CRITICAL ACCOUNT","OTHER",996,"UNKNOWN/NONE","4 to 7 YRS","NY","NO","NO","NO","NO","NO","4","YES","NO",23,"NO","NO","YES",2,3,1,"NO","NO","No"
552,"NONE",6,"ALL CREDITS PAID BACK","ELECTRONICS",1750,"500 to 1000 K USD","above 7 YRS","NJ","NO","YES","NO","NO","NO","4","NO","NO",45,"YES","NO","YES",1,2,2,"NO","NO","No"
553,"0 USD",48,"EXISTING CREDITS PAID BACK","ELECTRONICS",6999,"up to 100 K USD","4 to 7 YRS","PA","NO","NO","YES","NO","YES","1 to 2 YRS","YES","NO",34,"NO","NO","YES",2,3,1,"YES","NO","Yes"
554,"0 to 200 USD",12,"CRITICAL ACCOUNT","NEW CAR",1995,"100 to 500 K USD","up to 1 YR","NY","NO","YES","NO","NO","NO","1 to 2 YRS","NO","NO",27,"NO","NO","YES",1,3,1,"NO","NO","No"
555,"0 to 200 USD",9,"EXISTING CREDITS PAID BACK","EDUCATION",1199,"up to 100 K USD","4 to 7 YRS","NY","NO","NO","NO","NO","NO","4","NO","NO",67,"NO","NO","YES",2,4,1,"YES","NO","No"
556,"0 to 200 USD",12,"EXISTING CREDITS PAID BACK","ELECTRONICS",1331,"up to 100 K USD","up to 1 YR","NJ","NO","YES","NO","NO","NO","1 to 2 YRS","NO","NO",22,"YES","NO","YES",1,3,1,"NO","NO","Yes"
557,"0 to 200 USD",18,"NONE TAKEN","NEW CAR",2278,"100 to 500 K USD","up to 1 YR","CT","NO","NO","NO","NO","NO","above 4 YRS","NO","NO",28,"NO","NO","YES",2,3,1,"NO","NO","Yes"
558,"NONE",21,"NONE TAKEN","NEW CAR",5003,"UNKNOWN/NONE","1 to 4 YRS","PA","NO","NO","NO","NO","NO","4","NO","NO",29,"YES","NO","YES",2,3,1,"YES","NO","Yes"
559,"0 USD",24,"ALL CREDITS PAID BACK","FURNITURE",3552,"up to 100 K USD","4 to 7 YRS","CT","NO","YES","NO","NO","NO","4","NO","NO",27,"YES","NO","YES",1,3,1,"NO","NO","Yes"
560,"0 to 200 USD",18,"CRITICAL ACCOUNT","FURNITURE",1928,"up to 100 K USD","up to 1 YR","NJ","NO","YES","NO","NO","NO","2 to 3 YRS","YES","NO",31,"NO","NO","YES",2,2,1,"NO","NO","Yes"
561,"0 USD",24,"EXISTING CREDITS PAID BACK","USED CAR",2964,"UNKNOWN/NONE","above 7 YRS","NY","NO","YES","NO","NO","NO","4","NO","YES",49,"YES","NO","NO",1,3,2,"YES","NO","No"
562,"0 USD",24,"ALL CREDITS PAID BACK","ELECTRONICS",1546,"up to 100 K USD","4 to 7 YRS","NY","NO","YES","NO","NO","YES","4","NO","NO",24,"YES","YES","NO",1,2,1,"NO","NO","Yes"
563,"above 200 USD",6,"DELAY IN PAST","ELECTRONICS",683,"up to 100 K USD","up to 1 YR","NJ","NO","NO","NO","NO","NO","1 to 2 YRS","NO","NO",29,"YES","NO","YES",1,3,1,"NO","NO","No"
564,"0 to 200 USD",36,"EXISTING CREDITS PAID BACK","NEW CAR",12389,"UNKNOWN/NONE","1 to 4 YRS","PA","NO","YES","NO","NO","NO","4","NO","YES",37,"NO","NO","NO",1,3,1,"YES","NO","Yes"
565,"0 to 200 USD",24,"DELAY IN PAST","RETRAINING",4712,"UNKNOWN/NONE","1 to 4 YRS","NY","NO","YES","NO","NO","NO","2 to 3 YRS","NO","NO",37,"YES","NO","YES",2,4,1,"YES","NO","No"
566,"0 to 200 USD",24,"DELAY IN PAST","ELECTRONICS",1553,"100 to 500 K USD","4 to 7 YRS","CT","NO","NO","NO","NO","NO","2 to 3 YRS","NO","NO",23,"NO","YES","NO",2,3,1,"YES","NO","No"
567,"0 USD",12,"EXISTING CREDITS PAID BACK","NEW CAR",1372,"up to 100 K USD","4 to 7 YRS","NJ","YES","NO","NO","NO","NO","above 4 YRS","NO","NO",36,"NO","NO","YES",1,3,1,"NO","NO","Yes"
568,"NONE",24,"CRITICAL ACCOUNT","ELECTRONICS",2578,"above 1000 K USD","above 7 YRS","NJ","NO","YES","NO","NO","NO","2 to 3 YRS","NO","NO",34,"NO","NO","YES",1,3,1,"NO","NO","No"
569,"0 to 200 USD",48,"EXISTING CREDITS PAID BACK","ELECTRONICS",3979,"UNKNOWN/NONE","4 to 7 YRS","NY","NO","YES","NO","NO","NO","1 to 2 YRS","NO","NO",41,"NO","NO","YES",2,3,2,"YES","NO","No"
570,"0 USD",48,"EXISTING CREDITS PAID BACK","ELECTRONICS",6758,"up to 100 K USD","1 to 4 YRS","CT","NO","NO","NO","NO","NO","2 to 3 YRS","NO","NO",31,"NO","NO","YES",1,3,1,"YES","NO","Yes"
571,"0 USD",24,"EXISTING CREDITS PAID BACK","FURNITURE",3234,"up to 100 K USD","up to 1 YR","NY","NO","NO","NO","NO","NO","4","YES","NO",23,"NO","YES","NO",1,2,1,"YES","NO","Yes"
572,"NONE",30,"CRITICAL ACCOUNT","ELECTRONICS",5954,"up to 100 K USD","4 to 7 YRS","CT","NO","YES","NO","YES","NO","2 to 3 YRS","NO","NO",38,"NO","NO","YES",1,3,1,"NO","NO","No"
573,"NONE",24,"EXISTING CREDITS PAID BACK","USED CAR",5433,"UNKNOWN/NONE","TBD","NJ","NO","NO","NO","NO","NO","4","NO","NO",26,"NO","YES","NO",1,4,1,"YES","NO","No"
574,"0 USD",15,"EXISTING CREDITS PAID BACK","RETRAINING",806,"up to 100 K USD","1 to 4 YRS","NY","NO","NO","NO","NO","NO","4","NO","NO",22,"NO","NO","YES",1,2,1,"NO","NO","No"
575,"0 to 200 USD",9,"EXISTING CREDITS PAID BACK","ELECTRONICS",1082,"up to 100 K USD","above 7 YRS","NY","NO","YES","NO","NO","NO","4","NO","NO",27,"NO","NO","YES",2,2,1,"NO","NO","No"
576,"NONE",15,"CRITICAL ACCOUNT","FURNITURE",2788,"up to 100 K USD","4 to 7 YRS","NJ","NO","NO","NO","YES","NO","above 4 YRS","NO","NO",24,"YES","NO","YES",2,3,1,"NO","NO","No"
577,"0 to 200 USD",12,"EXISTING CREDITS PAID BACK","ELECTRONICS",2930,"up to 100 K USD","4 to 7 YRS","NJ","NO","NO","NO","NO","NO","1 to 2 YRS","YES","NO",27,"NO","NO","YES",1,3,1,"NO","NO","No"
578,"NONE",24,"CRITICAL ACCOUNT","EDUCATION",1927,"UNKNOWN/NONE","1 to 4 YRS","CT","NO","NO","NO","NO","NO","2 to 3 YRS","NO","NO",33,"NO","NO","YES",2,3,1,"YES","NO","No"
579,"0 to 200 USD",36,"CRITICAL ACCOUNT","NEW CAR",2820,"up to 100 K USD","up to 1 YR","NY","YES","NO","NO","NO","NO","4","NO","NO",27,"NO","NO","YES",2,3,1,"NO","NO","Yes"
580,"NONE",24,"EXISTING CREDITS PAID BACK","OTHER",937,"up to 100 K USD","up to 1 YR","NY","NO","NO","YES","NO","NO","above 4 YRS","NO","NO",27,"NO","NO","YES",2,2,1,"NO","NO","No"
581,"0 to 200 USD",18,"CRITICAL ACCOUNT","NEW CAR",1056,"up to 100 K USD","above 7 YRS","CT","NO","YES","NO","NO","YES","above 4 YRS","YES","NO",30,"YES","NO","YES",2,3,1,"NO","NO","Yes"
582,"0 to 200 USD",12,"CRITICAL ACCOUNT","NEW CAR",3124,"up to 100 K USD","up to 1 YR","PA","NO","YES","NO","NO","NO","above 4 YRS","YES","NO",49,"YES","NO","YES",2,2,2,"NO","NO","No"
583,"NONE",9,"EXISTING CREDITS PAID BACK","FURNITURE",1388,"up to 100 K USD","1 to 4 YRS","NY","NO","NO","NO","NO","NO","2 to 3 YRS","YES","NO",26,"NO","YES","NO",1,3,1,"NO","NO","No"
584,"0 to 200 USD",36,"EXISTING CREDITS PAID BACK","OTHER",2384,"up to 100 K USD","up to 1 YR","NY","NO","YES","NO","NO","NO","1 to 2 YRS","NO","YES",33,"NO","YES","NO",1,2,1,"NO","NO","Yes"
585,"NONE",12,"EXISTING CREDITS PAID BACK","NEW CAR",2133,"UNKNOWN/NONE","above 7 YRS","NY","NO","NO","NO","NO","NO","4","NO","YES",52,"NO","NO","NO",1,4,1,"YES","NO","No"
586,"0 USD",18,"EXISTING CREDITS PAID BACK","FURNITURE",2039,"up to 100 K USD","1 to 4 YRS","PA","NO","NO","NO","NO","NO","4","YES","NO",20,"YES","YES","NO",1,3,1,"NO","NO","Yes"
587,"0 USD",9,"CRITICAL ACCOUNT","NEW CAR",2799,"up to 100 K USD","1 to 4 YRS","NJ","NO","YES","NO","NO","NO","2 to 3 YRS","YES","NO",36,"NO","YES","NO",2,3,2,"NO","NO","No"
588,"0 USD",12,"EXISTING CREDITS PAID BACK","FURNITURE",1289,"up to 100 K USD","1 to 4 YRS","NY","NO","YES","NO","NO","YES","1 to 2 YRS","NO","NO",21,"NO","NO","YES",1,2,1,"NO","NO","No"
589,"0 USD",18,"EXISTING CREDITS PAID BACK","OTHER",1217,"up to 100 K USD","1 to 4 YRS","NY","NO","NO","YES","NO","NO","above 4 YRS","YES","NO",47,"NO","NO","YES",1,2,1,"YES","NO","Yes"
590,"0 USD",12,"CRITICAL ACCOUNT","FURNITURE",2246,"up to 100 K USD","above 7 YRS","CT","NO","YES","NO","NO","NO","above 4 YRS","NO","NO",60,"NO","NO","YES",2,3,1,"NO","NO","Yes"
591,"0 USD",12,"CRITICAL ACCOUNT","ELECTRONICS",385,"up to 100 K USD","4 to 7 YRS","NY","NO","NO","NO","NO","NO","above 4 YRS","YES","NO",58,"NO","NO","YES",4,2,1,"YES","NO","No"
592,"0 to 200 USD",24,"DELAY IN PAST","NEW CAR",1965,"UNKNOWN/NONE","1 to 4 YRS","NY","NO","NO","NO","NO","NO","4","NO","NO",42,"NO","YES","NO",2,3,1,"YES","NO","No"
593,"NONE",21,"EXISTING CREDITS PAID BACK","RETRAINING",1572,"above 1000 K USD","above 7 YRS","NY","NO","NO","NO","NO","NO","4","YES","NO",36,"YES","NO","YES",1,2,1,"NO","NO","No"
594,"0 to 200 USD",24,"EXISTING CREDITS PAID BACK","NEW CAR",2718,"up to 100 K USD","1 to 4 YRS","CT","NO","NO","NO","NO","NO","4","NO","NO",20,"NO","YES","NO",1,2,1,"YES","NO","Yes"
595,"0 USD",24,"ALL CREDITS PAID BACK","OTHER",1358,"UNKNOWN/NONE","above 7 YRS","NY","NO","YES","NO","NO","NO","above 4 YRS","NO","NO",40,"YES","NO","YES",1,4,1,"YES","NO","Yes"
596,"0 to 200 USD",6,"ALL CREDITS PAID BACK","NEW CAR",931,"100 to 500 K USD","up to 1 YR","PA","NO","NO","NO","NO","NO","1 to 2 YRS","NO","NO",32,"YES","NO","YES",1,2,1,"NO","NO","Yes"
597,"0 USD",24,"EXISTING CREDITS PAID BACK","NEW CAR",1442,"up to 100 K USD","4 to 7 YRS","NY","NO","NO","NO","NO","NO","4","NO","NO",23,"NO","YES","NO",2,3,1,"NO","NO","Yes"
598,"0 to 200 USD",24,"NONE TAKEN","RETRAINING",4241,"up to 100 K USD","1 to 4 YRS","PA","NO","YES","NO","NO","NO","4","YES","NO",36,"NO","NO","YES",3,2,1,"YES","NO","Yes"
599,"NONE",18,"CRITICAL ACCOUNT","NEW CAR",2775,"up to 100 K USD","4 to 7 YRS","NJ","NO","YES","NO","NO","NO","2 to 3 YRS","NO","NO",31,"YES","NO","YES",2,3,1,"NO","NO","Yes"
600,"NONE",24,"DELAY IN PAST","RETRAINING",3863,"up to 100 K USD","1 to 4 YRS","PA","NO","YES","NO","NO","NO","2 to 3 YRS","NO","YES",32,"NO","NO","NO",1,3,1,"NO","NO","No"
601,"0 to 200 USD",7,"EXISTING CREDITS PAID BACK","ELECTRONICS",2329,"up to 100 K USD","up to 1 YR","PA","NO","NO","NO","NO","YES","1 to 2 YRS","YES","NO",45,"NO","NO","YES",1,3,1,"NO","NO","No"
602,"0 to 200 USD",9,"EXISTING CREDITS PAID BACK","FURNITURE",918,"up to 100 K USD","1 to 4 YRS","NY","NO","NO","NO","NO","NO","1 to 2 YRS","NO","NO",30,"NO","NO","YES",1,3,1,"NO","NO","Yes"
603,"0 to 200 USD",24,"ALL CREDITS PAID BACK","EDUCATION",1837,"up to 100 K USD","4 to 7 YRS","NY","NO","NO","NO","NO","NO","4","NO","YES",34,"YES","NO","NO",1,2,1,"NO","NO","Yes"
604,"NONE",36,"EXISTING CREDITS PAID BACK","FURNITURE",3349,"up to 100 K USD","1 to 4 YRS","NY","NO","NO","NO","NO","NO","2 to 3 YRS","NO","NO",28,"NO","NO","YES",1,4,1,"YES","NO","Yes"
605,"above 200 USD",10,"EXISTING CREDITS PAID BACK","FURNITURE",1275,"up to 100 K USD","up to 1 YR","NY","NO","NO","NO","NO","NO","2 to 3 YRS","NO","NO",23,"NO","NO","YES",1,3,1,"NO","NO","No"
606,"0 USD",24,"ALL CREDITS PAID BACK","FURNITURE",2828,"500 to 1000 K USD","1 to 4 YRS","NY","NO","YES","NO","NO","NO","4","YES","NO",22,"YES","NO","YES",1,3,1,"YES","NO","No"
607,"NONE",24,"CRITICAL ACCOUNT","RETRAINING",4526,"up to 100 K USD","1 to 4 YRS","CT","NO","YES","NO","NO","NO","2 to 3 YRS","YES","NO",74,"NO","NO","YES",1,4,1,"YES","NO","No"
608,"0 to 200 USD",36,"EXISTING CREDITS PAID BACK","ELECTRONICS",2671,"100 to 500 K USD","1 to 4 YRS","NY","NO","NO","NO","YES","NO","4","NO","YES",50,"NO","NO","NO",1,3,1,"NO","NO","Yes"
609,"NONE",18,"EXISTING CREDITS PAID BACK","ELECTRONICS",2051,"up to 100 K USD","up to 1 YR","NY","NO","YES","NO","NO","NO","1 to 2 YRS","YES","NO",33,"NO","NO","YES",1,3,1,"NO","NO","No"
610,"NONE",15,"EXISTING CREDITS PAID BACK","USED CAR",1300,"UNKNOWN/NONE","above 7 YRS","NY","NO","YES","NO","NO","NO","4","NO","YES",45,"YES","NO","NO",1,3,2,"NO","NO","No"
611,"0 USD",12,"EXISTING CREDITS PAID BACK","OTHER",741,"100 to 500 K USD","TBD","NY","NO","NO","NO","NO","NO","above 4 YRS","NO","NO",22,"NO","NO","YES",1,3,1,"NO","NO","Yes"
612,"above 200 USD",10,"EXISTING CREDITS PAID BACK","NEW CAR",1240,"100 to 500 K USD","above 7 YRS","PA","NO","NO","NO","NO","NO","4","NO","YES",48,"NO","NO","NO",1,2,2,"NO","NO","Yes"
613,"0 USD",21,"EXISTING CREDITS PAID BACK","ELECTRONICS",3357,"above 1000 K USD","up to 1 YR","NY","NO","NO","NO","NO","NO","2 to 3 YRS","NO","NO",29,"YES","NO","YES",1,3,1,"NO","NO","No"
614,"0 USD",24,"ALL CREDITS PAID BACK","USED CAR",3632,"up to 100 K USD","1 to 4 YRS","PA","NO","NO","NO","NO","YES","4","NO","NO",22,"YES","YES","NO",1,3,1,"NO","YES","No"
615,"NONE",18,"DELAY IN PAST","FURNITURE",1808,"up to 100 K USD","4 to 7 YRS","NY","NO","NO","NO","NO","NO","1 to 2 YRS","YES","NO",22,"NO","NO","YES",1,3,1,"NO","NO","Yes"
616,"0 to 200 USD",48,"NONE TAKEN","RETRAINING",12204,"UNKNOWN/NONE","1 to 4 YRS","NJ","NO","YES","NO","NO","NO","2 to 3 YRS","NO","NO",48,"YES","NO","YES",1,4,1,"YES","NO","No"
617,"0 to 200 USD",60,"DELAY IN PAST","ELECTRONICS",9157,"UNKNOWN/NONE","1 to 4 YRS","NJ","NO","YES","NO","NO","NO","2 to 3 YRS","NO","YES",27,"NO","NO","NO",1,4,1,"NO","NO","No"
618,"0 USD",6,"CRITICAL ACCOUNT","NEW CAR",3676,"up to 100 K USD","1 to 4 YRS","PA","NO","YES","NO","NO","NO","above 4 YRS","YES","NO",37,"NO","YES","NO",3,3,2,"NO","NO","No"
619,"0 to 200 USD",30,"EXISTING CREDITS PAID BACK","FURNITURE",3441,"100 to 500 K USD","1 to 4 YRS","NJ","NO","NO","NO","YES","NO","4","NO","NO",21,"NO","YES","NO",1,3,1,"NO","NO","Yes"
620,"NONE",12,"EXISTING CREDITS PAID BACK","NEW CAR",640,"up to 100 K USD","1 to 4 YRS","NY","YES","NO","NO","NO","NO","2 to 3 YRS","YES","NO",49,"NO","NO","YES",1,2,1,"NO","NO","No"
621,"0 to 200 USD",21,"CRITICAL ACCOUNT","RETRAINING",3652,"up to 100 K USD","4 to 7 YRS","NJ","NO","YES","NO","NO","NO","above 4 YRS","NO","NO",27,"NO","NO","YES",2,3,1,"NO","NO","No"
622,"NONE",18,"CRITICAL ACCOUNT","NEW CAR",1530,"up to 100 K USD","1 to 4 YRS","CT","NO","YES","NO","NO","NO","2 to 3 YRS","NO","NO",32,"YES","NO","YES",2,3,1,"NO","NO","Yes"
623,"NONE",48,"EXISTING CREDITS PAID BACK","RETRAINING",3914,"UNKNOWN/NONE","1 to 4 YRS","NY","YES","NO","NO","NO","NO","2 to 3 YRS","YES","NO",38,"YES","NO","YES",1,3,1,"NO","NO","Yes"
624,"0 USD",12,"EXISTING CREDITS PAID BACK","FURNITURE",1858,"up to 100 K USD","up to 1 YR","NY","NO","NO","NO","NO","NO","1 to 2 YRS","NO","NO",22,"NO","YES","NO",1,3,1,"NO","NO","No"
625,"0 USD",18,"EXISTING CREDITS PAID BACK","ELECTRONICS",2600,"up to 100 K USD","1 to 4 YRS","NY","NO","YES","NO","NO","NO","4","NO","YES",65,"NO","NO","NO",2,3,1,"NO","NO","Yes"
626,"NONE",15,"EXISTING CREDITS PAID BACK","ELECTRONICS",1979,"UNKNOWN/NONE","above 7 YRS","NY","NO","YES","NO","NO","NO","2 to 3 YRS","NO","NO",35,"NO","NO","YES",1,3,1,"NO","NO","No"
